timestamp;lrs_id;actor name;verb id;verb display;object id;object name;result
2022-08-02T14:37:21.5340610Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:37:21.2390600Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/focused;{'en-us': 'focused_on'};resources://act:Highlight;{'en-us': 'act:Highlight'};
2022-08-02T14:37:21.2284260Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:37:21.2091060Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:37:11.5408690Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:37:11.5005500Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:37:11.4848750Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:37:09.5769940Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:37:09.2687970Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/focused;{'en-us': 'focused_on'};resources://act:Highlight;{'en-us': 'act:Highlight'};
2022-08-02T14:37:09.2596520Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:37:09.2320350Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:37:08.4111230Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:37:08.3723290Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-ef86ff46-70b6-472a-93d2-d482521e21c8_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:37:08.3472930Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:36:58.4006280Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:36:58.3956910Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-b73cf058-a793-44d4-af5a-529bfc0d202c;{'en-us': 'Action Step 4'};
