timestamp,lrs_id,actor,verb id,verb display,object id,object name,result,language
2022-07-09T21:22:16.157Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/selected,{'en-US': 'selected'},https://learninglocker.vicomtech.org/data/xAPI/starttest,{'en-US': 'start test'},"{""score"":{""raw"":0}}",English
2022-07-09T21:22:14.832Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/launched,{'en-US': 'launched'},https://learninglocker.vicomtech.org/data/xAPI/scene_tests,{'en-US': 'scene_tests'},"{""score"":{""raw"":0}}",English
2022-07-09T21:22:04.438Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/exit,{'en-US': 'exit'},https://learninglocker.vicomtech.org/data/xAPI/main_menu,{'en-US': 'main_menu'},"{""score"":{""raw"":0}}",English
2022-07-09T21:22:03.680Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/exit,{'en-US': 'exit'},https://learninglocker.vicomtech.org/data/xAPI/main_menu,{'en-US': 'main_menu'},"{""score"":{""raw"":0}}",English
2022-07-09T21:22:02.767Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/selected,{'en-US': 'selected'},https://learninglocker.vicomtech.org/data/xAPI/starttest,{'en-US': 'start test'},"{""score"":{""raw"":0}}",English
2022-07-09T21:19:30.124Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/completed,{'en-US': 'completed'},https://learninglocker.vicomtech.org/data/xAPI/4/10,{'en-US': '4/10'},"{""score"":{""raw"":0}}",English
2022-07-09T21:19:28.393Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:19:25.241Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
2022-07-09T21:19:22.001Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/False,{'en-US': 'False'},"{""score"":{""raw"":0}}",English
2022-07-09T21:19:19.003Z,60ffcee9448b2d059a63e3c1,EF3F784F-68AA-46D8-8011-464D5166D7CE,https://learninglocker.vicomtech.org/data/xAPI/answered,{'en-US': 'answered'},https://learninglocker.vicomtech.org/data/xAPI/True,{'en-US': 'True'},"{""score"":{""raw"":0}}",English
