timestamp,lrs_id,actor name,verb id,verb display,object id,object name,object description,result
2022-06-20T11:19:51.443Z,60ffcf8d448b2d059a63e3c3,919325,http://activitystrea.ms/schema/1.0/pauseapp,{'en-US': 'pause app'},http://example.com/activities/pauseapp,{'en-US': 'Pause'},{'en-US': 'Pause/Leave app'},"{""completion"":true}"
2022-06-20T11:19:50.138Z,60ffcf8d448b2d059a63e3c3,919325,http://id.tincanapi.com/verb/selected,{'en-US': 'Selected'},http://example.com/activities/student-selected-consonant-Chart,{'en-US': 'Consonant Chart'},{'en-US': 'Consonant chart opened'},"{""completion"":true}"
2022-06-20T11:19:44.084Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'SBLData'},"{'en-US': '{\n  ""user_id"": ""1S1116"",\n  ""results"": [{\n    ""category"": ""choral"",\n    ""hypothesis_score"": 17.0,\n    ""word_breakdown"": [{\n      ""quality_score"": 17.0,\n      ""token_type"": ""word"",\n      ""phone_breakdown"": [{\n        ""phone"": ""k"",\n        ""quality_score"": 5.0\n      }, {\n        ""phone"": ""ao"",\n        ""quality_score"": 13.0\n      }, {\n        ""phone"": ""r"",\n        ""quality_score"": 13.0\n      }, {\n        ""phone"": ""ah"",\n        ""quality_score"": 13.0\n      }, {\n        ""phone"": ""l"",\n        ""quality_score"": 5.0\n      }],\n      ""word"": ""choral"",\n      ""target_transcription"": ""k ao r ah l""\n    }]\n  }],\n  ""language_code"": ""en-GB"",\n  ""result_id"": ""1S1116-277_1655723983557"",\n  ""time"": ""2022-06-20T11:19:43.687Z""\n}'}","{""success"":false}"
2022-06-20T11:19:43.855Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Reading'},{'en-US': 'choral'},"{""success"":false,""score"":{""raw"":17}}"
2022-06-20T11:19:29.938Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'SBLData'},"{'en-US': '{\n  ""user_id"": ""1S1116"",\n  ""results"": [{\n    ""category"": ""echo"",\n    ""hypothesis_score"": 2.0,\n    ""word_breakdown"": [{\n      ""quality_score"": 2.0,\n      ""token_type"": ""word"",\n      ""phone_breakdown"": [{\n        ""phone"": ""eh"",\n        ""quality_score"": 100.0\n      }, {\n        ""phone"": ""k"",\n        ""quality_score"": 1.0\n      }, {\n        ""phone"": ""ow"",\n        ""quality_score"": 1.0\n      }],\n      ""word"": ""echo"",\n      ""target_transcription"": ""eh k ow""\n    }]\n  }],\n  ""language_code"": ""en-GB"",\n  ""result_id"": ""1S1116-277_1655723969386"",\n  ""time"": ""2022-06-20T11:19:29.468Z""\n}'}","{""success"":false}"
2022-06-20T11:19:29.693Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Reading'},{'en-US': 'echo'},"{""success"":false,""score"":{""raw"":2}}"
2022-06-20T11:19:11.731Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'SBLData'},"{'en-US': '{\n  ""user_id"": ""1S1116"",\n  ""results"": [{\n    ""category"": ""ache"",\n    ""hypothesis_score"": 1.0,\n    ""word_breakdown"": [{\n      ""quality_score"": 1.0,\n      ""token_type"": ""word"",\n      ""phone_breakdown"": [{\n        ""phone"": ""ey"",\n        ""quality_score"": 1.0\n      }, {\n        ""phone"": ""k"",\n        ""quality_score"": 1.0\n      }],\n      ""word"": ""ache"",\n      ""target_transcription"": ""ey k""\n    }]\n  }],\n  ""language_code"": ""en-GB"",\n  ""result_id"": ""1S1116-277_1655723951177"",\n  ""time"": ""2022-06-20T11:19:11.241Z""\n}'}","{""success"":false}"
2022-06-20T11:19:11.500Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Reading'},{'en-US': 'ache'},"{""success"":false,""score"":{""raw"":1}}"
2022-06-20T11:18:58.162Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module74 started'},"{""completion"":true}"
2022-06-20T11:18:49.716Z,60ffcf8d448b2d059a63e3c3,919325,http://activitystrea.ms/schema/1.0/returnapp,{'en-US': 'Return to app'},http://example.com/activities/returnapp,{'en-US': 'Return'},{'en-US': 'Return to app'},"{""completion"":true}"
2022-06-20T11:18:49.470Z,60ffcf8d448b2d059a63e3c3,919325,http://activitystrea.ms/schema/1.0/pauseapp,{'en-US': 'pause app'},http://example.com/activities/pauseapp,{'en-US': 'Pause'},{'en-US': 'Pause/Leave app'},"{""completion"":true}"
2022-06-20T11:18:45.559Z,60ffcf8d448b2d059a63e3c3,919325,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module45 started'},"{""completion"":true}"
2022-06-20T11:18:34.180Z,60ffcf8d448b2d059a63e3c3,811532,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Questionnaire'},{'en-US': 'Quiz Level4 Module74 Correct answers:8'},"{""success"":true,""score"":{""raw"":8}}"
2022-06-20T11:18:33.921Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:6 Failed answer:fear, seat,  leap'}","{""completion"":false}"
2022-06-20T11:18:33.699Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:5 Failed answer:–in-, -il-, -ol-, -os-'}","{""completion"":false}"
2022-06-20T11:18:26.178Z,60ffcf8d448b2d059a63e3c3,919325,https://brindlewaye.com/xAPITerms/verbs/module/,{'en-US': 'Module status'},http://example.com/activities/module_state,{'en-US': 'Level'},{'en-US': 'Level 4 Module 44 finished'},"{""success"":true}"
2022-06-20T11:17:39.772Z,60ffcf8d448b2d059a63e3c3,919325,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module44 started'},"{""completion"":true}"
2022-06-20T11:17:33.907Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module74 started'},"{""completion"":true}"
2022-06-20T11:17:14.360Z,60ffcf8d448b2d059a63e3c3,919325,https://brindlewaye.com/xAPITerms/verbs/module/,{'en-US': 'Module status'},http://example.com/activities/module_state,{'en-US': 'Level'},{'en-US': 'Level 4 Module 43 finished'},"{""success"":true}"
2022-06-20T11:17:01.995Z,60ffcf8d448b2d059a63e3c3,919325,https://brindlewaye.com/xAPITerms/verbs/module/,{'en-US': 'Module status'},http://example.com/activities/module_state,{'en-US': 'Level'},{'en-US': 'Level 4 Module 43 finished'},"{""success"":true}"
2022-06-20T11:16:46.045Z,60ffcf8d448b2d059a63e3c3,811532,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Questionnaire'},{'en-US': 'Quiz Level4 Module74 Correct answers:8'},"{""success"":true,""score"":{""raw"":8}}"
2022-06-20T11:16:45.298Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:6 Failed answer:deaf, dead, meant\t'}","{""completion"":false}"
2022-06-20T11:16:44.887Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},{'en-US': 'Quiz Level4 Module74Question:5 Failed answer:the same\t'},"{""completion"":false}"
2022-06-20T11:15:46.205Z,60ffcf8d448b2d059a63e3c3,919325,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module43 started'},"{""completion"":true}"
2022-06-20T11:15:13.189Z,60ffcf8d448b2d059a63e3c3,919325,https://brindlewaye.com/xAPITerms/verbs/module/,{'en-US': 'Module status'},http://example.com/activities/module_state,{'en-US': 'Level'},{'en-US': 'Level 4 Module 42 finished'},"{""success"":true}"
2022-06-20T11:15:10.135Z,60ffcf8d448b2d059a63e3c3,919325,https://brindlewaye.com/xAPITerms/verbs/module/,{'en-US': 'Module status'},http://example.com/activities/module_state,{'en-US': 'Level'},{'en-US': 'Level 4 Module 42 finished'},"{""success"":true}"
2022-06-20T11:14:53.269Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module74 started'},"{""completion"":true}"
